0,1,2
-84.22588825786316,34.07965154794107,313.166870117
-84.22588825786316,34.079668120453896,313.208190918
-84.22588825786316,34.07968469296672,313.248199463
-84.22588825786316,34.07970126547954,313.368194580
-84.22588825786316,34.07971783799237,313.488189697
-84.22588825786316,34.079734410505196,313.628143311
-84.22588825786316,34.07975098301802,313.728118896
-84.22588825786316,34.07976755553084,313.788146973
-84.22588825786316,34.07978412804367,313.828125000
-84.22588825786316,34.0798007005565,313.828125000
-84.22588825786316,34.079817273069324,313.776916504
-84.22588825786316,34.079833845582144,313.776916504
-84.22588825786316,34.07985041809497,313.716918945
-84.22588825786316,34.0798669906078,313.676910400
-84.22588825786316,34.079883563120625,313.624755859
-84.22588825786316,34.079900135633444,313.584777832
-84.22588825786316,34.07991670814627,313.564758301
-84.22588825786316,34.0799332806591,313.444763184
-84.22588825786316,34.079949853171925,313.377197266
-84.22588825786316,34.079966425684745,313.337188721
-84.22588825786316,34.07998299819757,313.317199707
-84.22588825786316,34.0799995707104,313.297180176
-84.22588825786316,34.080016143223226,313.297180176
-84.22588825786316,34.080032715736046,313.293975830
-84.22588825786316,34.08004928824887,313.273986816
-84.22588825786316,34.0800658607617,313.273986816
-84.22588825786316,34.08008243327453,313.273986816
-84.22588825786316,34.080099005787346,313.273986816
-84.22588825786316,34.08011557830017,313.253997803
-84.22588825786316,34.080132150813,313.273986816
-84.22588825786316,34.08014872332583,313.273986816
-84.22588825786316,34.08016529583865,313.273986816
-84.22588825786316,34.080181868351474,313.288330078
-84.22588825786316,34.0801984408643,313.268310547
-84.22588825786316,34.08021501337713,313.208312988
-84.22588825786316,34.08023158588995,313.228332520
-84.22588825786316,34.080248158402775,313.360260010
-84.22588825786316,34.0802647309156,313.360260010
-84.22588825786316,34.08028130342843,313.380279541
-84.22588825786316,34.08029787594125,313.400268555
-84.22588825786316,34.080314448454075,313.453979492
-84.22588825786316,34.0803310209669,313.533996582
-84.22588825786316,34.08034759347973,313.593994141
-84.22588825786316,34.08036416599255,313.673980713
-84.22588825786316,34.080380738505376,313.733978271
-84.22588825786316,34.0803973110182,313.793121338
-84.22588825786316,34.08041388353103,313.853118896
-84.22588825786316,34.08043045604385,313.933135986
-84.22588825786316,34.08044702855668,313.973144531
-84.22588825786316,34.0804636010695,314.026123047
-84.22584671276928,34.07965154794107,313.026855469
-84.22584671276928,34.079668120453896,313.048187256
-84.22584671276928,34.07968469296672,313.128173828
-84.22584671276928,34.07970126547954,313.228179932
-84.22584671276928,34.07971783799237,313.328186035
-84.22584671276928,34.079734410505196,313.368133545
-84.22584671276928,34.07975098301802,313.388122559
-84.22584671276928,34.07976755553084,313.388122559
-84.22584671276928,34.07978412804367,313.388122559
-84.22584671276928,34.0798007005565,313.368133545
-84.22584671276928,34.079817273069324,313.376922607
-84.22584671276928,34.079833845582144,313.376922607
-84.22584671276928,34.07985041809497,313.436920166
-84.22584671276928,34.0798669906078,313.416931152
-84.22584671276928,34.079883563120625,313.444763184
-84.22584671276928,34.079900135633444,313.424774170
-84.22584671276928,34.07991670814627,313.404785156
-84.22584671276928,34.0799332806591,313.364776611
-84.22584671276928,34.079949853171925,313.317199707
-84.22584671276928,34.079966425684745,313.257202148
-84.22584671276928,34.07998299819757,313.197204590
-84.22584671276928,34.0799995707104,313.097198486
-84.22584671276928,34.080016143223226,313.037200928
-84.22584671276928,34.080032715736046,312.993988037
-84.22584671276928,34.08004928824887,312.993988037
-84.22584671276928,34.0800658607617,312.993988037
-84.22584671276928,34.08008243327453,312.993988037
-84.22584671276928,34.080099005787346,312.993988037
-84.22584671276928,34.08011557830017,312.993988037
-84.22584671276928,34.080132150813,312.993988037
-84.22584671276928,34.08014872332583,312.993988037
-84.22584671276928,34.08016529583865,312.988311768
-84.22584671276928,34.080181868351474,313.008331299
-84.22584671276928,34.0801984408643,312.988311768
-84.22584671276928,34.08021501337713,312.988311768
-84.22584671276928,34.08023158588995,312.988311768
-84.22584671276928,34.080248158402775,313.000274658
-84.22584671276928,34.0802647309156,313.000274658
-84.22584671276928,34.08028130342843,313.000274658
-84.22584671276928,34.08029787594125,313.000274658
-84.22584671276928,34.080314448454075,312.993988037
-84.22584671276928,34.0803310209669,313.053985596
-84.22584671276928,34.08034759347973,313.113983154
-84.22584671276928,34.08036416599255,313.194000244
-84.22584671276928,34.080380738505376,313.253997803
-84.22584671276928,34.0803973110182,313.053131104
-84.22584671276928,34.08041388353103,312.913146973
-84.22584671276928,34.08043045604385,313.033142090
-84.22584671276928,34.08044702855668,313.773132324
-84.22584671276928,34.0804636010695,314.026123047
-84.2258051676754,34.07965154794107,312.988006592
-84.2258051676754,34.079668120453896,312.991516113
-84.2258051676754,34.07968469296672,313.011505127
-84.2258051676754,34.07970126547954,313.051513672
-84.2258051676754,34.07971783799237,313.071502686
-84.2258051676754,34.079734410505196,313.093994141
-84.2258051676754,34.07975098301802,313.093994141
-84.2258051676754,34.07976755553084,313.073974609
-84.2258051676754,34.07978412804367,313.053985596
-84.2258051676754,34.0798007005565,313.113983154
-84.2258051676754,34.079817273069324,313.113983154
-84.2258051676754,34.079833845582144,313.093994141
-84.2258051676754,34.07985041809497,313.073974609
-84.2258051676754,34.0798669906078,313.053985596
-84.2258051676754,34.079883563120625,313.033996582
-84.2258051676754,34.079900135633444,313.013977051
-84.2258051676754,34.07991670814627,313.013977051
-84.2258051676754,34.0799332806591,312.993988037
-84.2258051676754,34.079949853171925,312.993988037
-84.2258051676754,34.079966425684745,312.993988037
-84.2258051676754,34.07998299819757,312.993988037
-84.2258051676754,34.0799995707104,312.993988037
-84.2258051676754,34.080016143223226,312.993988037
-84.2258051676754,34.080032715736046,312.993988037
-84.2258051676754,34.08004928824887,312.993988037
-84.2258051676754,34.0800658607617,312.993988037
-84.2258051676754,34.08008243327453,312.993988037
-84.2258051676754,34.080099005787346,312.993988037
-84.2258051676754,34.08011557830017,312.993988037
-84.2258051676754,34.080132150813,312.993988037
-84.2258051676754,34.08014872332583,312.993988037
-84.2258051676754,34.08016529583865,312.992004395
-84.2258051676754,34.080181868351474,312.992004395
-84.2258051676754,34.0801984408643,312.992004395
-84.2258051676754,34.08021501337713,312.992004395
-84.2258051676754,34.08023158588995,312.992004395
-84.2258051676754,34.080248158402775,312.988281250
-84.2258051676754,34.0802647309156,312.988281250
-84.2258051676754,34.08028130342843,312.988281250
-84.2258051676754,34.08029787594125,312.988281250
-84.2258051676754,34.080314448454075,312.984497070
-84.2258051676754,34.0803310209669,312.984497070
-84.2258051676754,34.08034759347973,312.984497070
-84.2258051676754,34.08036416599255,312.984497070
-84.2258051676754,34.080380738505376,313.001098633
-84.2258051676754,34.0803973110182,312.981109619
-84.2258051676754,34.08041388353103,312.841094971
-84.2258051676754,34.08043045604385,312.761108398
-84.2258051676754,34.08044702855668,313.281097412
-84.2258051676754,34.0804636010695,314.128723145
-84.22576362258152,34.07965154794107,312.988006592
-84.22576362258152,34.079668120453896,312.991516113
-84.22576362258152,34.07968469296672,312.991516113
-84.22576362258152,34.07970126547954,312.991516113
-84.22576362258152,34.07971783799237,312.991516113
-84.22576362258152,34.079734410505196,312.993988037
-84.22576362258152,34.07975098301802,312.993988037
-84.22576362258152,34.07976755553084,312.993988037
-84.22576362258152,34.07978412804367,312.993988037
-84.22576362258152,34.0798007005565,312.993988037
-84.22576362258152,34.079817273069324,312.993988037
-84.22576362258152,34.079833845582144,312.993988037
-84.22576362258152,34.07985041809497,312.993988037
-84.22576362258152,34.0798669906078,312.993988037
-84.22576362258152,34.079883563120625,312.993988037
-84.22576362258152,34.079900135633444,312.993988037
-84.22576362258152,34.07991670814627,312.993988037
-84.22576362258152,34.0799332806591,312.993988037
-84.22576362258152,34.079949853171925,312.993988037
-84.22576362258152,34.079966425684745,312.993988037
-84.22576362258152,34.07998299819757,312.993988037
-84.22576362258152,34.0799995707104,312.993988037
-84.22576362258152,34.080016143223226,312.993988037
-84.22576362258152,34.080032715736046,312.993988037
-84.22576362258152,34.08004928824887,312.993988037
-84.22576362258152,34.0800658607617,312.993988037
-84.22576362258152,34.08008243327453,312.993988037
-84.22576362258152,34.080099005787346,312.993988037
-84.22576362258152,34.08011557830017,312.993988037
-84.22576362258152,34.080132150813,312.993988037
-84.22576362258152,34.08014872332583,312.993988037
-84.22576362258152,34.08016529583865,312.992004395
-84.22576362258152,34.080181868351474,312.992004395
-84.22576362258152,34.0801984408643,312.992004395
-84.22576362258152,34.08021501337713,312.992004395
-84.22576362258152,34.08023158588995,312.992004395
-84.22576362258152,34.080248158402775,312.988281250
-84.22576362258152,34.0802647309156,312.988281250
-84.22576362258152,34.08028130342843,312.988281250
-84.22576362258152,34.08029787594125,312.988281250
-84.22576362258152,34.080314448454075,312.984497070
-84.22576362258152,34.0803310209669,312.984497070
-84.22576362258152,34.08034759347973,312.984497070
-84.22576362258152,34.08036416599255,312.964477539
-84.22576362258152,34.080380738505376,312.881103516
-84.22576362258152,34.0803973110182,312.801116943
-84.22576362258152,34.08041388353103,312.781097412
-84.22576362258152,34.08043045604385,312.801116943
-84.22576362258152,34.08044702855668,313.341094971
-84.22576362258152,34.0804636010695,313.988708496
-84.22572207748765,34.07965154794107,312.993988037
-84.22572207748765,34.079668120453896,312.993988037
-84.22572207748765,34.07968469296672,312.993988037
-84.22572207748765,34.07970126547954,312.993988037
-84.22572207748765,34.07971783799237,312.993988037
-84.22572207748765,34.079734410505196,312.993988037
-84.22572207748765,34.07975098301802,312.993988037
-84.22572207748765,34.07976755553084,312.993988037
-84.22572207748765,34.07978412804367,312.993988037
-84.22572207748765,34.0798007005565,312.993988037
-84.22572207748765,34.079817273069324,312.993988037
-84.22572207748765,34.079833845582144,312.993988037
-84.22572207748765,34.07985041809497,312.993988037
-84.22572207748765,34.0798669906078,312.993988037
-84.22572207748765,34.079883563120625,312.993988037
-84.22572207748765,34.079900135633444,312.993988037
-84.22572207748765,34.07991670814627,312.993988037
-84.22572207748765,34.0799332806591,312.993988037
-84.22572207748765,34.079949853171925,312.993988037
-84.22572207748765,34.079966425684745,312.993988037
-84.22572207748765,34.07998299819757,312.993988037
-84.22572207748765,34.0799995707104,312.993988037
-84.22572207748765,34.080016143223226,312.993988037
-84.22572207748765,34.080032715736046,312.993988037
-84.22572207748765,34.08004928824887,312.993988037
-84.22572207748765,34.0800658607617,312.993988037
-84.22572207748765,34.08008243327453,312.993988037
-84.22572207748765,34.080099005787346,312.993988037
-84.22572207748765,34.08011557830017,312.993988037
-84.22572207748765,34.080132150813,312.993988037
-84.22572207748765,34.08014872332583,312.993988037
-84.22572207748765,34.08016529583865,312.987091064
-84.22572207748765,34.080181868351474,312.987091064
-84.22572207748765,34.0801984408643,312.987091064
-84.22572207748765,34.08021501337713,312.987091064
-84.22572207748765,34.08023158588995,313.007080078
-84.22572207748765,34.080248158402775,312.916625977
-84.22572207748765,34.0802647309156,312.856628418
-84.22572207748765,34.08028130342843,312.916625977
-84.22572207748765,34.08029787594125,313.016632080
-84.22572207748765,34.080314448454075,313.051513672
-84.22572207748765,34.0803310209669,313.171508789
-84.22572207748765,34.08034759347973,313.011505127
-84.22572207748765,34.08036416599255,313.211486816
-84.22572207748765,34.080380738505376,313.366851807
-84.22572207748765,34.0803973110182,313.426849365
-84.22572207748765,34.08041388353103,313.526855469
-84.22572207748765,34.08043045604385,313.826843262
-84.22572207748765,34.08044702855668,314.026855469
-84.22572207748765,34.0804636010695,314.080261230
-84.22568053239377,34.07965154794107,312.993988037
-84.22568053239377,34.079668120453896,312.993988037
-84.22568053239377,34.07968469296672,312.993988037
-84.22568053239377,34.07970126547954,312.993988037
-84.22568053239377,34.07971783799237,312.993988037
-84.22568053239377,34.079734410505196,312.993988037
-84.22568053239377,34.07975098301802,312.993988037
-84.22568053239377,34.07976755553084,312.993988037
-84.22568053239377,34.07978412804367,312.993988037
-84.22568053239377,34.0798007005565,312.993988037
-84.22568053239377,34.079817273069324,312.993988037
-84.22568053239377,34.079833845582144,312.993988037
-84.22568053239377,34.07985041809497,312.993988037
-84.22568053239377,34.0798669906078,312.993988037
-84.22568053239377,34.079883563120625,312.993988037
-84.22568053239377,34.079900135633444,312.993988037
-84.22568053239377,34.07991670814627,312.993988037
-84.22568053239377,34.0799332806591,312.993988037
-84.22568053239377,34.079949853171925,312.993988037
-84.22568053239377,34.079966425684745,312.993988037
-84.22568053239377,34.07998299819757,312.993988037
-84.22568053239377,34.0799995707104,312.993988037
-84.22568053239377,34.080016143223226,312.993988037
-84.22568053239377,34.080032715736046,312.993988037
-84.22568053239377,34.08004928824887,312.993988037
-84.22568053239377,34.0800658607617,312.993988037
-84.22568053239377,34.08008243327453,312.993988037
-84.22568053239377,34.080099005787346,312.993988037
-84.22568053239377,34.08011557830017,312.993988037
-84.22568053239377,34.080132150813,312.993988037
-84.22568053239377,34.08014872332583,312.993988037
-84.22568053239377,34.08016529583865,313.007080078
-84.22568053239377,34.080181868351474,313.127105713
-84.22568053239377,34.0801984408643,313.327087402
-84.22568053239377,34.08021501337713,313.427093506
-84.22568053239377,34.08023158588995,313.467102051
-84.22568053239377,34.080248158402775,313.576629639
-84.22568053239377,34.0802647309156,313.676635742
-84.22568053239377,34.08028130342843,313.776641846
-84.22568053239377,34.08029787594125,313.676635742
-84.22568053239377,34.080314448454075,313.751495361
-84.22568053239377,34.0803310209669,313.791503906
-84.22568053239377,34.08034759347973,313.871490479
-84.22568053239377,34.08036416599255,313.911499023
-84.22568053239377,34.080380738505376,313.986846924
-84.22568053239377,34.0803973110182,314.106842041
-84.22568053239377,34.08041388353103,314.226837158
-84.22568053239377,34.08043045604385,314.286865234
-84.22568053239377,34.08044702855668,314.346862793
-84.22568053239377,34.0804636010695,314.360260010
-84.22563898729989,34.07965154794107,312.993988037
-84.22563898729989,34.079668120453896,312.993988037
-84.22563898729989,34.07968469296672,312.993988037
-84.22563898729989,34.07970126547954,312.993988037
-84.22563898729989,34.07971783799237,312.993988037
-84.22563898729989,34.079734410505196,312.993988037
-84.22563898729989,34.07975098301802,312.993988037
-84.22563898729989,34.07976755553084,312.993988037
-84.22563898729989,34.07978412804367,312.993988037
-84.22563898729989,34.0798007005565,312.993988037
